Modelo,Cota,Num Paises,Acierto exacto (%),RMSE,MSE,MAE,R2
Ridge(alpha=0.5),0.41,10,0.0,24800.37758209933,615058728.214695,20163.61403913767,0.28080365010793473
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.41,10,0.0,24407.548606933327,595728428.9998131,19891.49019221718,0.3034068260323186
Lasso(alpha=0.1),0.41,10,0.0,24988.589342381296,624429597.3221722,20314.347348893683,0.2698461682476637
"LassoLars(alpha=0.1, normalize=False)",0.41,10,0.0,24988.711692362212,624435712.0439999,20314.576503036915,0.26983901822211753
BayesianRidge(),0.41,10,0.0,27611.714823257433,762406795.4808942,23443.876425846473,0.10850759563342627
LogisticRegression(max_iter=2000),0.41,11,6.25,31310.180917115442,980327429.0625,24598.09375,-0.14630989910074987
LinearRegression(),0.41,11,0.0,24992.120264597914,624606075.3201257,20315.228664832764,0.26963981017786953
Ridge(alpha=0.5),0.41,11,0.0,24816.280081991612,615847757.1078535,20170.826593929767,0.2798810281307357
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.41,11,0.0,24426.762944868875,596666747.9648192,19901.467443930505,0.3023096371888634
Lasso(alpha=0.1),0.41,11,0.0,24991.583282349933,624579234.9586327,20314.649483374124,0.2696711949694838
"LassoLars(alpha=0.1, normalize=False)",0.41,11,0.0,24991.67262667929,624583700.679111,20314.893999528762,0.2696659731431438
BayesianRidge(),0.41,11,0.0,27713.90606961418,768060589.6353977,23539.94334870812,0.10189653894496542
LogisticRegression(max_iter=2000),0.41,12,6.25,31412.05469342144,986717180.0625,24786.84375,-0.15378151991533162
LinearRegression(),0.41,12,0.0,24694.153034532144,609801194.0928931,20156.812905785406,0.28695135467073063
Ridge(alpha=0.5),0.41,12,0.0,24564.483842995145,603413866.4727696,20026.081066513492,0.294420141794997
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.41,12,0.0,24319.44243750854,591435280.4712913,19840.056871829132,0.30842686169658695
Lasso(alpha=0.1),0.41,12,0.0,24693.718757589817,609779746.0789433,20156.268689289536,0.2869764341186558
"LassoLars(alpha=0.1, normalize=False)",0.41,12,0.0,24693.77518465136,609782532.8701034,20156.472839871683,0.28697317548669377
BayesianRidge(),0.41,12,0.0,27641.51816818095,764053526.6418777,23414.294096305734,0.1065820509888189
LogisticRegression(max_iter=2000),0.41,13,6.25,32159.257057406892,1034217814.484375,25395.421875,-0.20932464340360624
LinearRegression(),0.41,13,0.0,24763.101823434474,613211211.9177837,20195.934903183977,0.28296397548200347
Ridge(alpha=0.5),0.41,13,0.0,24611.811071357944,605741244.2122175,20055.03483810544,0.29169870805501985
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.41,13,0.0,24337.608188082486,592319172.3166196,19849.027339258322,0.30739331520793756
Lasso(alpha=0.1),0.41,13,0.0,24762.676057627123,613190125.5349796,20195.397380737755,0.28298863206982106
"LassoLars(alpha=0.1, normalize=False)",0.41,13,0.0,24762.60796532366,613186753.2443107,20195.506796292473,0.28299257533414457
BayesianRidge(),0.41,13,0.0,27675.58750642682,765938143.8258883,23443.476192740094,0.10437834305410087
LogisticRegression(max_iter=2000),0.41,14,6.25,32036.972805845748,1026367626.5625,25037.28125,-0.20014531427552895
LinearRegression(),0.41,14,0.0,25609.990014109466,655871588.5227865,20750.516423670466,0.23308062982427125
Ridge(alpha=0.5),0.41,14,0.0,25316.151847978024,640907544.3898811,20530.504054223024,0.2505782856192682
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.41,14,0.0,24798.002914865774,614940948.5656915,20157.470621032,0.2809413714177368
Lasso(alpha=0.1),0.41,14,0.0,25609.913924444725,655867691.2174678,20750.14707678012,0.23308518699520642
"LassoLars(alpha=0.1, normalize=False)",0.41,14,0.0,25608.739212634704,655807524.0607343,20749.549972290195,0.23315554125167182
BayesianRidge(),0.41,14,0.0,28502.43487521398,812388793.8158141,24065.49548831836,0.05006298032469447
LogisticRegression(max_iter=2000),0.41,15,6.25,32343.51547451204,1046102993.25,25680.75,-0.22322214098219262
LinearRegression(),0.41,15,0.0,25534.345177770178,652002783.6575152,20705.109497697482,0.2376044748002205
Ridge(alpha=0.5),0.41,15,0.0,25243.518526698677,637235227.6077794,20483.475220236825,0.2548723744666881
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.41,15,0.0,24749.51969271916,612538725.0202935,20127.574504184046,0.2837503233539037
Lasso(alpha=0.1),0.41,15,0.0,25534.251537476495,651998001.5791208,20704.724512654386,0.2376100665480787
"LassoLars(alpha=0.1, normalize=False)",0.41,15,0.0,25533.498883683314,651959565.243057,20704.424571214116,0.2376550106669607
BayesianRidge(),0.41,15,0.0,28506.88789767925,812642657.6108518,24074.79166579494,0.0497661340133011
LogisticRegression(max_iter=2000),0.41,16,6.25,32912.66653205115,1083243618.25,26071.375,-0.26665116768707997
LinearRegression(),0.41,16,0.0,25534.345177770163,652002783.6575145,20705.10949769747,0.2376044748002214
Ridge(alpha=0.5),0.41,16,0.0,25246.70475563424,637396101.0181645,20485.8816434182,0.2546842630486459
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.41,16,0.0,24773.721837262012,613737293.6700326,20144.664539026817,0.2823488210933154
Lasso(alpha=0.1),0.41,16,0.0,25534.240718090838,651997449.0494081,20704.71728312105,0.23761071262841926
"LassoLars(alpha=0.1, normalize=False)",0.41,16,0.0,25533.505041864202,651959879.7229047,20704.435396421904,0.23765464294149286
BayesianRidge(),0.41,16,0.0,28521.30289836292,813464719.0201651,24016.944112454472,0.048804886675699044
LogisticRegression(max_iter=2000),0.41,17,6.25,33699.827287901266,1135678359.234375,26935.359375,-0.3279638075921507
LinearRegression(),0.41,17,0.0,25706.79532252608,660839325.7542486,20835.593118434226,0.2272717886190403
Ridge(alpha=0.5),0.41,17,0.0,25395.648976186727,644938986.9216939,20613.215462077915,0.24586426625709223
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.41,17,0.0,24824.07129911516,616234515.863553,20190.316483193725,0.2794287859746162
Lasso(alpha=0.1),0.41,17,0.0,25706.627171562304,660830680.5377054,20835.15930684898,0.2272818975857075
"LassoLars(alpha=0.1, normalize=False)",0.41,17,0.0,25705.831403860404,660789768.1636958,20834.91642404798,0.22732973696868564
BayesianRidge(),0.41,17,0.0,28504.00596907854,812478356.285265,23932.984337921887,0.04995825373817264
LogisticRegression(max_iter=2000),0.41,18,6.25,33538.924904970496,1124859483.78125,26487.03125,-0.3153131526564674
LinearRegression(),0.41,18,0.0,25940.722317675365,672921074.3627408,21163.593461903743,0.21314443930922278
Ridge(alpha=0.5),0.41,18,0.0,25551.119004663073,652859682.3904544,20845.683786788053,0.23660249171683945
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.41,18,0.0,24849.994922051097,617522247.6259654,20228.961568340605,0.2779230241006969
Lasso(alpha=0.1),0.41,18,0.0,25940.145524552252,672891149.8349483,21162.643109598797,0.21317943045750398
"LassoLars(alpha=0.1, normalize=False)",0.41,18,0.0,25939.279079583055,672846199.1684952,21162.370509212677,0.21323199186953712
BayesianRidge(),0.41,18,0.0,28501.710999028204,812347529.8721253,23920.714884124718,0.05011123080277369
LogisticRegression(max_iter=2000),0.41,19,6.25,32120.917004150117,1031753309.1875,25517.90625,-0.20644286458722072
LinearRegression(),0.41,19,0.0,25940.72231767536,672921074.3627406,21163.59346190374,0.213144439309223
Ridge(alpha=0.5),0.41,19,0.0,25552.59469003269,652935095.3930868,20846.89168134179,0.23651431029002667
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.41,19,0.0,24862.398381350846,618138853.2729971,20240.893655639476,0.2772020189180612
Lasso(alpha=0.1),0.41,19,0.0,25940.13904853344,672890813.8572495,21162.63893675764,0.21317982332069496
"LassoLars(alpha=0.1, normalize=False)",0.41,19,0.0,25939.276318466756,672846055.9257703,21162.365526447105,0.21323215936516016
BayesianRidge(),0.41,19,0.0,28517.786014409754,813264119.1636646,23949.12850876509,0.049039450755462344
LogisticRegression(max_iter=2000),0.41,20,6.25,32683.368993744356,1068202608.78125,26095.59375,-0.24906351530140247
LinearRegression(),0.41,20,0.0,25828.3655233529,667104465.6079247,21071.223477484367,0.21994587727492176
Ridge(alpha=0.5),0.41,20,0.0,25456.011181102356,648008505.2524081,20760.050856583992,0.2422750376548345
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.41,20,0.0,24839.316008340327,616991619.7621921,20216.470576299478,0.27854349431804415
Lasso(alpha=0.1),0.41,20,0.0,25827.78828307781,667074647.5954914,21070.281175524928,0.21998074387337707
"LassoLars(alpha=0.1, normalize=False)",0.41,20,0.0,25826.90194588405,667028864.1223092,21069.951106717872,0.22003427909739315
BayesianRidge(),0.41,20,0.0,28519.43456711343,813358148.0278643,23956.779149258622,0.048929501554166976
LogisticRegression(max_iter=2000),0.41,21,6.25,33587.81716332389,1128141461.796875,26672.328125,-0.3191508131935592
LinearRegression(),0.41,21,0.0,26049.4715878587,678574970.0066577,21179.746736635767,0.20653326394784122
Ridge(alpha=0.5),0.41,21,0.0,25374.985689503512,643889898.7425079,20685.065260937503,0.2470909790156861
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.41,21,0.0,24712.2698633209,610696281.7975984,20101.1232313663,0.2859047167148303
Lasso(alpha=0.1),0.41,21,0.0,26048.400700509006,678519179.054278,21178.583246581828,0.20659850105036137
"LassoLars(alpha=0.1, normalize=False)",0.41,21,0.0,26047.936796139245,678495011.3356649,21178.59135386689,0.20662676068511565
BayesianRidge(),0.41,21,0.0,28525.943526855917,813729454.097373,23950.724809173124,0.048495328429498774
LogisticRegression(max_iter=2000),0.41,22,6.25,32234.8224430894,1039083777.9375,25674.15625,-0.2150144791764499
LinearRegression(),0.41,22,0.0,26770.214055732707,716644360.5897491,21667.877203375057,0.16201821929601157
Ridge(alpha=0.5),0.41,22,0.0,25810.486761113898,666181226.8456358,21042.581778574877,0.22102543263680474
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.41,22,0.0,24760.328264177744,613073855.7498393,20167.150994467178,0.2831245878757298
Lasso(alpha=0.1),0.41,22,0.0,26768.675867709106,716562007.7104717,21666.51246071582,0.16211451561287105
"LassoLars(alpha=0.1, normalize=False)",0.41,22,0.0,26767.816041476508,716515975.6303271,21666.255325778005,0.16216834153631432
BayesianRidge(),0.41,22,0.0,28530.65487441545,813998267.5630062,23966.462799382614,0.048181001269478885
LogisticRegression(max_iter=2000),0.41,23,3.12,34078.99801655706,1161378105.8125,27452.875,-0.3580148630186608
LinearRegression(),0.41,23,0.0,26770.2140557327,716644360.5897486,21667.877203375057,0.16201821929601212
Ridge(alpha=0.5),0.41,23,0.0,25811.005964184318,666208028.8831584,21042.997820039498,0.22099409265791858
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.41,23,0.0,24766.13836000713,613361609.2670168,20172.724711984512,0.2827881138615761
Lasso(alpha=0.1),0.41,23,0.0,26768.67276855393,716561841.7899208,21666.51072233408,0.16211470962597763
"LassoLars(alpha=0.1, normalize=False)",0.41,23,0.0,26767.815977839862,716515972.223499,21666.255573771192,0.16216834551996373
BayesianRidge(),0.41,23,0.0,28539.448523084815,814500122.001808,23981.050038689988,0.04759417620057671
LogisticRegression(max_iter=2000),0.41,24,6.25,33946.0497515451,1152334293.734375,26997.109375,-0.3474398132919836
LinearRegression(),0.41,24,0.0,26770.214055732715,716644360.5897495,21667.877203375065,0.16201821929601112
Ridge(alpha=0.5),0.41,24,0.0,25812.64792800282,666292793.0550283,21044.319491311227,0.2208949767845655
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.41,24,0.0,24784.478872962343,614270393.0043168,20190.253926238922,0.2817254609526343
Lasso(alpha=0.1),0.41,24,0.0,26768.663270988585,716561333.3155733,21666.505384270593,0.16211530419179376
"LassoLars(alpha=0.1, normalize=False)",0.41,24,0.0,26767.81577676123,716515961.4586273,21666.25635742968,0.1621683581074712
BayesianRidge(),0.41,24,0.0,28568.87918415001,816180857.8385596,24026.89008105029,0.045628869436402875
LogisticRegression(max_iter=2000),0.41,25,6.25,32618.36224118058,1063957555.296875,26247.234375,-0.24409971781181805
LinearRegression(),0.41,25,0.0,26770.214055732686,716644360.5897479,21667.87720337505,0.1620182192960129
Ridge(alpha=0.5),0.41,25,0.0,25814.123195537682,666368956.3543966,21045.514658551314,0.22080591802580207
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.41,25,0.0,24800.894982305334,615084391.9233379,20205.86226886991,0.2807736411921451
Lasso(alpha=0.1),0.41,25,0.0,26769.133904814924,716586530.013912,21667.025256315574,0.16208584135736326
"LassoLars(alpha=0.1, normalize=False)",0.41,25,0.0,26767.815596062017,716515951.7847809,21666.257061730335,0.16216836941922863
BayesianRidge(),0.41,25,0.0,28597.329884035124,817807276.4963282,24067.675676391806,0.043727076471918314
LogisticRegression(max_iter=2000),0.41,26,6.25,34150.38577014907,1166248848.25,26882.75,-0.36371028692148455
LinearRegression(),0.41,26,0.0,26770.21405573272,716644360.5897496,21667.87720337507,0.162018219296011
Ridge(alpha=0.5),0.41,26,0.0,25814.143959002704,666370028.3361158,21045.53153147221,0.2208046645433227
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.41,26,0.0,24801.125488584818,615095825.5005314,20206.08090184236,0.2807602717582901
Lasso(alpha=0.1),0.41,26,0.0,26769.133837011843,716586526.3838525,21667.025217739567,0.1620858456020401
"LassoLars(alpha=0.1, normalize=False)",0.41,26,0.0,26767.815593517098,716515951.648537,21666.257071650085,0.1621683695785403
BayesianRidge(),0.41,26,0.0,28597.743339688153,817830924.122678,24068.246875395176,0.04369942498796364
LogisticRegression(max_iter=2000),0.41,27,6.25,34557.29308902283,1194206505.640625,28126.578125,-0.39640154748652745
LinearRegression(),0.41,27,0.0,26770.214055732693,716644360.5897481,21667.877203375054,0.16201821929601268
Ridge(alpha=0.5),0.41,27,0.0,25815.077617409523,666418232.392878,21046.291727475807,0.22074829889873782
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.41,27,0.0,24811.473331744208,615609208.891854,20215.880577876727,0.2801599657318946
Lasso(alpha=0.1),0.41,27,0.0,26769.130841492926,716586366.0089679,21667.023511372252,0.16208603313052528
"LassoLars(alpha=0.1, normalize=False)",0.41,27,0.0,26767.815478997898,716515945.5176795,21666.25751803781,0.16216837674743356
BayesianRidge(),0.41,27,0.0,28616.697122643203,818915354.2090958,24093.84770613875,0.042431386467270404
LogisticRegression(max_iter=2000),0.41,28,7.81,33523.16598101416,1123802657.390625,26837.078125,-0.3140773915043358
LinearRegression(),0.41,28,0.0,26770.214055732704,716644360.5897489,21667.87720337506,0.1620182192960118
Ridge(alpha=0.5),0.41,28,0.0,25815.574883288125,666443906.5546566,21046.69779019914,0.22071827775995756
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.41,28,0.0,24816.96935802749,615881968.1172755,20221.073696458458,0.27984102474248396
Lasso(alpha=0.1),0.41,28,0.0,26769.129288610693,716586282.8703549,21667.022625098798,0.16208613034561103
"LassoLars(alpha=0.1, normalize=False)",0.41,28,0.0,26767.815417923663,716515942.2480317,21666.257756111278,0.16216838057067617
BayesianRidge(),0.41,28,0.0,28627.07561640904,819509458.3476012,24107.41443604578,0.04173669259777757
LogisticRegression(max_iter=2000),0.41,29,6.25,32749.409906659006,1072523849.234375,25799.640625,-0.25411639922667306
LinearRegression(),0.41,29,0.0,26927.660638578986,725098907.4664761,21754.540451239187,0.15213220520531978
Ridge(alpha=0.5),0.41,29,0.0,25922.16786014553,671958786.569562,21125.81766542875,0.21426965522219543
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.41,29,0.0,24838.412806309763,616946750.7366529,20244.888902417348,0.2785959602662712
Lasso(alpha=0.1),0.41,29,0.0,26926.332321532824,725027372.2896231,21753.611431182773,0.15221585223888168
"LassoLars(alpha=0.1, normalize=False)",0.41,29,0.0,26925.017689024968,724956577.5543073,21752.848364808946,0.15229863346430794
BayesianRidge(),0.41,29,0.0,28627.94618713214,819559302.8933337,24109.655892668885,0.041678408707624626
LogisticRegression(max_iter=2000),0.41,30,6.25,34221.49976668542,1171111046.28125,27579.96875,-0.3693957197364577
LinearRegression(),0.41,30,0.0,26814.904303842828,719039092.8242487,21538.18459910455,0.15921802704929688
Ridge(alpha=0.5),0.41,30,0.0,25829.132349099382,667144077.9072921,20871.69100394861,0.21989955808651096
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.41,30,0.0,24857.55535850358,617898058.4010701,20290.32109534716,0.27748358356387204
Lasso(alpha=0.1),0.41,30,0.0,27688.071000547134,766629275.7313391,22296.747137466416,0.10357019332645301
"LassoLars(alpha=0.1, normalize=False)",0.41,30,0.0,26831.972612671863,719954754.287173,21595.296733697294,0.15814733192432318
BayesianRidge(),0.41,30,0.0,30087.076252765022,905232157.4396969,25148.38946632365,-0.058499999382652046
LogisticRegression(max_iter=2000),0.41,31,7.81,32445.96838013931,1052740864.125,25511.71875,-0.2309838916660858
LinearRegression(),0.41,31,0.0,26741.975299714588,715133242.9305452,21482.00000909833,0.16378518926961305
Ridge(alpha=0.5),0.41,31,0.0,25734.389295361452,662258792.4052142,20804.946577480685,0.22561198738813804
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.41,31,0.0,24841.672031658356,617108669.3284769,20293.200661831936,0.2784066267036738
Lasso(alpha=0.1),0.41,31,0.0,27639.947030226744,763966671.8337402,22274.402629463817,0.10668361147096073
"LassoLars(alpha=0.1, normalize=False)",0.41,31,0.0,26758.80098509558,716033430.159952,21548.898913908066,0.16273258837166615
BayesianRidge(),0.41,31,0.0,30078.73125905539,904730074.1544757,25145.994004197586,-0.057912906720588575
LogisticRegression(max_iter=2000),0.41,32,7.81,32294.380412368188,1042927006.21875,25577.375,-0.21950841711258806
LinearRegression(),0.41,32,0.0,26530.604240425524,703872961.3620849,21401.27208044043,0.17695198624573327
Ridge(alpha=0.5),0.41,32,0.0,25552.402191768935,652925257.769918,20709.078502091535,0.23652581355361768
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.41,32,0.0,24783.72755090038,614233151.3172586,20250.768914722135,0.2817690081525477
Lasso(alpha=0.1),0.41,32,0.0,27400.15961697515,750768747.0357158,22151.918651070508,0.12211612044199971
"LassoLars(alpha=0.1, normalize=False)",0.41,32,0.0,26547.827747190604,704787158.0945034,21456.86309594813,0.17588300384961775
BayesianRidge(),0.41,32,0.0,30073.27706220223,904401993.2599788,25143.732071138504,-0.05752927736786573
